team_id,team_name,school_name,city_state,region,section,competition_level,gender_division,team_page_url,wins,losses,games_scraped
gKlQhAHIHmIpiF3v1P4DH3ZjJVfDDFfwc5mtU23SwI4=,Long Island Riff Raff,,"Dix Hills, New York",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=gKlQhAHIHmIpiF3v1P4DH3ZjJVfDDFfwc5mtU23SwI4%3d,2,4,6
HelGBWbZ5t8HZVvyfddJCAE/VGY7sitfheOuepMepIE=,Lounar,,"St. Louis, Missouri",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=HelGBWbZ5t8HZVvyfddJCAE%2fVGY7sitfheOuepMepIE%3d,0,0,0
CKg3IwvWh9PrX5g8p43Qqo+DMsoOYPBPo8XKTbsqVVs=,M.Y.T.H.O.S.,,"Eagan, Minnesota",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=CKg3IwvWh9PrX5g8p43Qqo%2bDMsoOYPBPo8XKTbsqVVs%3d,0,0,0
q+qH5k+l6TzfV2Ivc6cFoNmIhItFy+1Ox1ZZQ3RgcVM=,Mad Men,,"Madison, Wisconsin",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=q%2bqH5k%2bl6TzfV2Ivc6cFoNmIhItFy%2b1Ox1ZZQ3RgcVM%3d,0,0,0
kVVMAXio83H1zahidgviv/p8mfZiInNCaxrgYFCLzNQ=,Magnitude (Quake)-Senior,,"Québec, Quebec CA",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=kVVMAXio83H1zahidgviv%2fp8mfZiInNCaxrgYFCLzNQ%3d,0,0,0
zjNIU1IZptTPeQCDYF972hCcuQd5LoQ+zfmdbXbw4f4=,Make it Rain,,"Seattle, Washington",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=zjNIU1IZptTPeQCDYF972hCcuQd5LoQ%2bzfmdbXbw4f4%3d,2,4,6
ZprcahPcgn5IyWRlFcqSoc+dlbKhewNy+r9wDFZV8r0=,Mallard,,"Minneapolis, Minnesota",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=ZprcahPcgn5IyWRlFcqSoc%2bdlbKhewNy%2br9wDFZV8r0%3d,0,0,0
gji1VCkfDGxuNP2iBNkDdWzeucvAyJwegcSIuc4cfnk=,Maumee Boys,,"Fort Wayne, Indiana",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=gji1VCkfDGxuNP2iBNkDdWzeucvAyJwegcSIuc4cfnk%3d,1,5,6
oqea4DK3/eaEjvs0iirmdg8KIZqcmhD44ldynpgfuYs=,Mayhem-Dev,,"Canton, Michigan",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=oqea4DK3%2feaEjvs0iirmdg8KIZqcmhD44ldynpgfuYs%3d,0,6,6
q2XrKXCiZtzU5PKUHtaFAmhRxo5cL9yGBaOAt0V0fQE=,MBTA,,"Boston, Massachusetts",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=q2XrKXCiZtzU5PKUHtaFAmhRxo5cL9yGBaOAt0V0fQE%3d,3,5,8
Bexj5qaSiBsG3m+B7e0Lgb7ffdM2n2ohUYp2J0jPGyQ=,Mephisto,,"Montreal, Quebec CA",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=Bexj5qaSiBsG3m%2bB7e0Lgb7ffdM2n2ohUYp2J0jPGyQ%3d,0,0,0
CltZE+ZWwVWhkXgxmzgXFdfjIuJSQLgrYFuHGv+VhfQ=,Mint,,"Atlanta, Georgia",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=CltZE%2bZWwVWhkXgxmzgXFdfjIuJSQLgrYFuHGv%2bVhfQ%3d,4,1,5
k9/gyb6iojsnJXDUS69X+diFP5aUu3irUhEkst/cg0U=,Mischief,,"Canton, Michigan",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=k9%2fgyb6iojsnJXDUS69X%2bdiFP5aUu3irUhEkst%2fcg0U%3d,2,4,6
ID8Hx02ogvh2+mWxe1BYXtqtzSRcmrIRI2TPJMA7eF4=,MOB Ultimate,,"Baltimore, Maryland",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=ID8Hx02ogvh2%2bmWxe1BYXtqtzSRcmrIRI2TPJMA7eF4%3d,6,0,6
NcWhr8cRyclmLCrTUbyhc9j6LCKesOu2vo/ZP/jN4gc=,Motive,,"Albany, New York",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=NcWhr8cRyclmLCrTUbyhc9j6LCKesOu2vo%2fZP%2fjN4gc%3d,1,5,6
AOCVtzeQRLztM0pCuuFXHXcqtTQSaSvvcHphK+E2djA=,NC Brickhouse-Upper,,"Raleigh, North Carolina",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=AOCVtzeQRLztM0pCuuFXHXcqtTQSaSvvcHphK%2bE2djA%3d,2,4,6
E9mJG1nYsjJXV4k89z0VC7bx84MStq4c+Vi5inSHKNs=,New England 9 to 5,,"Hartford, Connecticut",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=E9mJG1nYsjJXV4k89z0VC7bx84MStq4c%2bVi5inSHKNs%3d,0,0,0
gHRi+MzzSAbHfEXXkmvDbMabGpcDuBvTImCswBHwJXE=,New Jersey Gemini,,"Montclair, New Jersey",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=gHRi%2bMzzSAbHfEXXkmvDbMabGpcDuBvTImCswBHwJXE%3d,1,5,6
cxrUZHifmeyKXmh107mb9VkHFy28m6tNdeDJSCGPfJI=,Nighthawk,,"Phoenix, Arizona",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=cxrUZHifmeyKXmh107mb9VkHFy28m6tNdeDJSCGPfJI%3d,0,0,0
MLU1Mrc2GP7KX3jVqO+Wjvm0bBQOwNk5kp6Y7yx06ko=,Nocturnal,,"Nashville, Tennessee",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=MLU1Mrc2GP7KX3jVqO%2bWjvm0bBQOwNk5kp6Y7yx06ko%3d,2,4,6
FNcYcgRPedkfqKfp8Z6LCbCPrlYDaSLY/q4j0IUFc10=,Nocturnal,,"Nashville, Tennessee",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=FNcYcgRPedkfqKfp8Z6LCbCPrlYDaSLY%2fq4j0IUFc10%3d,0,0,0
nhE/lZ1OLDxfCUaxowtZWEdrAVErH8yMpCZjfMJ3r1k=,Nomads,,"Sioux Falls, South Dakota",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=nhE%2flZ1OLDxfCUaxowtZWEdrAVErH8yMpCZjfMJ3r1k%3d,2,3,5
3Z2znsSyVyeoMrJZoJSPrwgYu8D+z4e6Qmlkz6kt9t4=,NOx,,"Kansas City, Missouri",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=3Z2znsSyVyeoMrJZoJSPrwgYu8D%2bz4e6Qmlkz6kt9t4%3d,3,3,6
CeakTlhTwgtRKzU2WJnAwkgCeyUHVAbLycobCxOF5ck=,Oak Grove Boys,,"ARLINGTON, Virginia",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=CeakTlhTwgtRKzU2WJnAwkgCeyUHVAbLycobCxOF5ck%3d,6,0,6
jcWiIsAnTw2snrv2LTmENF+bPDPjWkhgN7GnJFy59iA=,OAT,,"East Bay , California",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=jcWiIsAnTw2snrv2LTmENF%2bbPDPjWkhgN7GnJFy59iA%3d,5,1,6
VF5BZPPH7a2G7Hi2/bB4mhB8KmClfdOaCLoVnPm0SWo=,OC Crows,,"Irvine, California",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=VF5BZPPH7a2G7Hi2%2fbB4mhB8KmClfdOaCLoVnPm0SWo%3d,0,2,2
6uwmOaDSt141MQMyfh6iitDKSTR7AFgfVAEgQN33kNk=,ODOT,,"Eugene, Oregon",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=6uwmOaDSt141MQMyfh6iitDKSTR7AFgfVAEgQN33kNk%3d,2,4,6
w0JV2aU52myZIBD3c/Y2w9nXqVJDklKk0m/Qhg2oNPE=,Odyssey,,"Medford , Massachusetts",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=w0JV2aU52myZIBD3c%2fY2w9nXqVJDklKk0m%2fQhg2oNPE%3d,9,1,10
QoyL8LV3Ybs2X0fWjpJmHsRMW6bjJEKS4gsosieUUtg=,Old & Nasti,,"Chattanooga, Tennessee",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=QoyL8LV3Ybs2X0fWjpJmHsRMW6bjJEKS4gsosieUUtg%3d,0,0,0
HEsfFbkOUdacS2ZW5uZLBp+NbCL42VCsmSflCuV1lPs=,On Ramp,,"Indianapolis, Indiana",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=HEsfFbkOUdacS2ZW5uZLBp%2bNbCL42VCsmSflCuV1lPs%3d,2,4,6
cRp2yIy3U4bUEUjbHKsDVld0154dAgV+rwz6LEhPGUY=,OPE,,"Minneapolis, Minnesota",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=cRp2yIy3U4bUEUjbHKsDVld0154dAgV%2brwz6LEhPGUY%3d,0,0,0
gLm07ioN0ecQcVLGFRAVNYNAh9acPDhXY++9f7LEK2c=,Open for Business,,"Bethlehem, Pennsylvania",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=gLm07ioN0ecQcVLGFRAVNYNAh9acPDhXY%2b%2b9f7LEK2c%3d,0,0,0
mFrB4s5lj7+R7KqQIUcongO+tZED6Jc5Cn8yc+P+LFo=,Parking Lot,,"Indianapolis, Indiana",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=mFrB4s5lj7%2bR7KqQIUcongO%2btZED6Jc5Cn8yc%2bP%2bLFo%3d,0,0,0
1ZcqLdZhpJysVLhP+wezdV38lX1yW4fT07j4qeJWv6c=,Parkland - PLU Alumni,,"Parkland, Washington",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=1ZcqLdZhpJysVLhP%2bwezdV38lX1yW4fT07j4qeJWv6c%3d,4,2,6
qisbCVXbPk73UM9hxomf/0VxgtG4b5VNEosoIWm8wbw=,Philadelphia Pacmen,,"Philadelphia, Pennsylvania",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=qisbCVXbPk73UM9hxomf%2f0VxgtG4b5VNEosoIWm8wbw%3d,3,3,6
0I14ctzuzsW1Y2OYXAELf7MJReruNjeQWomstLrFktY=,Philadelphia Pacmen Tryout,,"Philadelphia, Pennsylvania",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=0I14ctzuzsW1Y2OYXAELf7MJReruNjeQWomstLrFktY%3d,0,0,0
75Jiere68q07mBY3IJ8PdM1B3PA6Xl6+z/YIXrqPwR0=,Philadelphia SEPDA 2026,,"Philadelphia, Pennsylvania",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=75Jiere68q07mBY3IJ8PdM1B3PA6Xl6%2bz%2fYIXrqPwR0%3d,0,0,0
TBRPl6IabmOeL6ZokAQspPFyyu0lgBH96zsL8TDKLmU=,Phoenix,,"Ottawa, ON, Ontario CA",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=TBRPl6IabmOeL6ZokAQspPFyyu0lgBH96zsL8TDKLmU%3d,2,4,6
bWgjqVupxUGQbV1PCnDpZ4N679l7wKbGgyga0b9b6to=,Pittsburgh Stealers,,"Pittsburgh, Pennsylvania",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=bWgjqVupxUGQbV1PCnDpZ4N679l7wKbGgyga0b9b6to%3d,4,2,6
WCdU6y9YMaMbXz7dLqJt+VUvBTtV8sU74diNAYE10q8=,Pittsburgh Temper,,"Pittsburgh, Pennsylvania",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=WCdU6y9YMaMbXz7dLqJt%2bVUvBTtV8sU74diNAYE10q8%3d,1,5,6
wh9Ou9POzb72S9AnKJcbKaPwj+YdCIiFhObLUH7OHck=,Players Into Serious Sports,,"Tampa, Florida",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=wh9Ou9POzb72S9AnKJcbKaPwj%2bYdCIiFhObLUH7OHck%3d,0,4,4
vBnn2Ad+uRl8O/evSvK2REEMwagFyHv0AMzTINshULU=,PoNY,,"New York, New York",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=vBnn2Ad%2buRl8O%2fevSvK2REEMwagFyHv0AMzTINshULU%3d,5,1,6
IOcwKQKtO1dAd8/GP3XdpMVlRg6Xe9zMrbf/Oeqe5VM=,Portland TremOR,,"Portland, Oregon",,,Club,Men,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=IOcwKQKtO1dAd8%2fGP3XdpMVlRg6Xe9zMrbf%2fOeqe5VM%3d,3,3,6
